Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Doctoral Degree,2012,14. Engineering,2,"$90,900", 60 
Doctoral Degree,2013,14. Engineering,2,"$87,600", 100 
Doctoral Degree,2005,26. Biological and biomedical sciences,2,"$5,400", 30 
Doctoral Degree,2006,26. Biological and biomedical sciences,2,"$38,200", 40 
Doctoral Degree,2007,26. Biological and biomedical sciences,2,"$8,600", 30 
Doctoral Degree,2008,26. Biological and biomedical sciences,2,"$44,400", 20 
Doctoral Degree,2009,26. Biological and biomedical sciences,2,"$15,800", 40 
Doctoral Degree,2010,26. Biological and biomedical sciences,2,"$6,600", 40 
Doctoral Degree,2011,26. Biological and biomedical sciences,2,"$36,800", 40 
Doctoral Degree,2012,26. Biological and biomedical sciences,2,"$41,800", 40 
Doctoral Degree,2013,26. Biological and biomedical sciences,2,"$61,700", 30 
Doctoral Degree,2005,40. Physical sciences,2,n/a, n/a 
Doctoral Degree,2006,40. Physical sciences,2,"$75,000", 20 
Doctoral Degree,2007,40. Physical sciences,2,"$53,200", 40 
Doctoral Degree,2008,40. Physical sciences,2,"$50,900", 30 
Doctoral Degree,2009,40. Physical sciences,2,"$66,300", 40 
Doctoral Degree,2010,40. Physical sciences,2,"$40,100", 40 
Doctoral Degree,2011,40. Physical sciences,2,"$64,000", 50 
Doctoral Degree,2012,40. Physical sciences,2,"$65,000", 40 
Doctoral Degree,2013,40. Physical sciences,2,"$48,300", 50 
Doctoral Degree,2005,42. Psychology,2,"$85,800", 20 
Doctoral Degree,2006,42. Psychology,2,n/a, n/a 
Doctoral Degree,2007,42. Psychology,2,n/a, n/a 
Doctoral Degree,2008,42. Psychology,2,"$75,000", 20 
Doctoral Degree,2009,42. Psychology,2,n/a, n/a 
Doctoral Degree,2010,42. Psychology,2,n/a, n/a 
Doctoral Degree,2011,42. Psychology,2,n/a, n/a 
Doctoral Degree,2012,42. Psychology,2,n/a, n/a 
Doctoral Degree,2013,42. Psychology,2,"$48,900", 20 
Doctoral Degree,2005,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2006,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2007,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2008,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2009,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2010,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2011,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2012,45. Social sciences,2,"$74,900", 30 
Doctoral Degree,2013,45. Social sciences,2,n/a, n/a 
Doctoral Degree,2005,51. Health professions and related programs,2,n/a, n/a 
Doctoral Degree,2006,51. Health professions and related programs,2,"$75,200", 50 
Doctoral Degree,2007,51. Health professions and related programs,2,"$70,600", 30 
Doctoral Degree,2008,51. Health professions and related programs,2,"$94,200", 40 
Doctoral Degree,2009,51. Health professions and related programs,2,"$75,100", 40 
Doctoral Degree,2010,51. Health professions and related programs,2,"$77,300", 40 
Doctoral Degree,2011,51. Health professions and related programs,2,"$71,500", 50 
Doctoral Degree,2012,51. Health professions and related programs,2,"$82,000", 30 
Doctoral Degree,2013,51. Health professions and related programs,2,"$66,400", 40 
Overall (All Graduates),2005,"01.00 Agriculture, general",2,"$52,500", 50 
Overall (All Graduates),2006,"01.00 Agriculture, general",2,"$51,900", 20 
Overall (All Graduates),2007,"01.00 Agriculture, general",2,"$53,600", 30 
Overall (All Graduates),2008,"01.00 Agriculture, general",2,"$63,700", 20 
Overall (All Graduates),2009,"01.00 Agriculture, general",2,"$48,000", 20 
Overall (All Graduates),2010,"01.00 Agriculture, general",2,"$54,600", 40 
Overall (All Graduates),2011,"01.00 Agriculture, general",2,"$45,600", 30 
Overall (All Graduates),2012,"01.00 Agriculture, general",2,"$51,100", 40 
Overall (All Graduates),2013,"01.00 Agriculture, general",2,"$59,600", 40 
Overall (All Graduates),2005,01.01 Agricultural business and management,2,"$54,100", 30 
Overall (All Graduates),2006,01.01 Agricultural business and management,2,"$56,500", 20 
Overall (All Graduates),2007,01.01 Agricultural business and management,2,"$49,200", 30 
Overall (All Graduates),2008,01.01 Agricultural business and management,2,"$46,800", 50 
Overall (All Graduates),2009,01.01 Agricultural business and management,2,"$54,000", 20 
Overall (All Graduates),2010,01.01 Agricultural business and management,2,"$49,100", 50 
Overall (All Graduates),2011,01.01 Agricultural business and management,2,"$52,400", 60 
Overall (All Graduates),2012,01.01 Agricultural business and management,2,"$45,000", 40 
Overall (All Graduates),2013,01.01 Agricultural business and management,2,"$51,100", 40 
Overall (All Graduates),2005,01.03 Agricultural production operations,2,"$38,200", 30 
Overall (All Graduates),2006,01.03 Agricultural production operations,2,"$41,400", 40 
Overall (All Graduates),2007,01.03 Agricultural production operations,2,"$36,800", 20 
Overall (All Graduates),2008,01.03 Agricultural production operations,2,"$35,800", 40 
Overall (All Graduates),2009,01.03 Agricultural production operations,2,"$30,600", 30 
Overall (All Graduates),2010,01.03 Agricultural production operations,2,"$43,500", 40 
Overall (All Graduates),2011,01.03 Agricultural production operations,2,"$37,000", 20 
Overall (All Graduates),2012,01.03 Agricultural production operations,2,"$42,800", 20 
Overall (All Graduates),2013,01.03 Agricultural production operations,2,"$46,400", 20 
Overall (All Graduates),2005,01.06 Applied horticulture/horticultural business services,2,"$35,900", 70 
Overall (All Graduates),2006,01.06 Applied horticulture/horticultural business services,2,"$37,400", 60 
Overall (All Graduates),2007,01.06 Applied horticulture/horticultural business services,2,"$40,700", 70 
Overall (All Graduates),2008,01.06 Applied horticulture/horticultural business services,2,"$34,800", 40 
Overall (All Graduates),2009,01.06 Applied horticulture/horticultural business services,2,"$37,800", 30 
Overall (All Graduates),2010,01.06 Applied horticulture/horticultural business services,2,"$39,000", 40 
Overall (All Graduates),2011,01.06 Applied horticulture/horticultural business services,2,"$42,100", 30 
Overall (All Graduates),2012,01.06 Applied horticulture/horticultural business services,2,"$38,300", 40 
Overall (All Graduates),2013,01.06 Applied horticulture/horticultural business services,2,"$43,200", 40 
Overall (All Graduates),2005,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2006,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2007,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2008,01.09 Animal sciences,2,"$40,900", 20 
Overall (All Graduates),2009,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2010,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2011,01.09 Animal sciences,2,n/a, n/a 
Overall (All Graduates),2012,01.09 Animal sciences,2,"$45,700", 20 
Overall (All Graduates),2013,01.09 Animal sciences,2,"$42,400", 30 
Overall (All Graduates),2005,03.01 Natural resources conservation and research,2,"$55,100", 100 
Overall (All Graduates),2006,03.01 Natural resources conservation and research,2,"$53,500", 100 
Overall (All Graduates),2007,03.01 Natural resources conservation and research,2,"$52,400", 100 
Overall (All Graduates),2008,03.01 Natural resources conservation and research,2,"$56,200", 130 
Overall (All Graduates),2009,03.01 Natural resources conservation and research,2,"$55,300", 110 
Overall (All Graduates),2010,03.01 Natural resources conservation and research,2,"$58,000", 110 
Overall (All Graduates),2011,03.01 Natural resources conservation and research,2,"$59,100", 130 
Overall (All Graduates),2012,03.01 Natural resources conservation and research,2,"$55,000", 130 
Overall (All Graduates),2013,03.01 Natural resources conservation and research,2,"$52,900", 120 
Overall (All Graduates),2005,03.02 Natural resources management and policy,2,"$52,900", 130 
Overall (All Graduates),2006,03.02 Natural resources management and policy,2,"$59,300", 110 
Overall (All Graduates),2007,03.02 Natural resources management and policy,2,"$52,600", 120 
Overall (All Graduates),2008,03.02 Natural resources management and policy,2,"$59,900", 110 
Overall (All Graduates),2009,03.02 Natural resources management and policy,2,"$58,300", 130 
Overall (All Graduates),2010,03.02 Natural resources management and policy,2,"$59,500", 120 
Overall (All Graduates),2011,03.02 Natural resources management and policy,2,"$65,700", 80 
Overall (All Graduates),2012,03.02 Natural resources management and policy,2,"$59,500", 100 
Overall (All Graduates),2013,03.02 Natural resources management and policy,2,"$58,800", 90 
Overall (All Graduates),2005,03.05 Forestry,2,"$45,000", 40 
Overall (All Graduates),2006,03.05 Forestry,2,"$60,400", 30 
Overall (All Graduates),2007,03.05 Forestry,2,"$52,200", 40 
Overall (All Graduates),2008,03.05 Forestry,2,"$46,900", 30 
Overall (All Graduates),2009,03.05 Forestry,2,"$58,400", 30 
Overall (All Graduates),2010,03.05 Forestry,2,"$61,900", 20 
Overall (All Graduates),2011,03.05 Forestry,2,"$62,800", 40 
Overall (All Graduates),2012,03.05 Forestry,2,"$55,000", 30 
Overall (All Graduates),2013,03.05 Forestry,2,"$55,500", 20 
Overall (All Graduates),2005,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2006,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2007,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2008,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2009,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2010,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,n/a, n/a 
Overall (All Graduates),2011,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,"$59,300", 40 
Overall (All Graduates),2012,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,"$55,300", 40 
Overall (All Graduates),2013,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",2,"$57,100", 30 
Overall (All Graduates),2005,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2006,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2007,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2008,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2009,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2010,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2011,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2012,"04.03 City/urban, community and regional planning",2,n/a, n/a 
Overall (All Graduates),2013,"04.03 City/urban, community and regional planning",2,"$70,400", 20 
Overall (All Graduates),2005,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2006,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2007,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2008,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2009,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2010,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2011,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2012,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,n/a, n/a 
Overall (All Graduates),2013,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",2,"$55,100", 20 
Overall (All Graduates),2005,04.09 Architectural sciences and technology,2,"$49,100", 70 
Overall (All Graduates),2006,04.09 Architectural sciences and technology,2,"$50,400", 80 
Overall (All Graduates),2007,04.09 Architectural sciences and technology,2,"$46,300", 90 
Overall (All Graduates),2008,04.09 Architectural sciences and technology,2,"$45,500", 100 
Overall (All Graduates),2009,04.09 Architectural sciences and technology,2,"$46,100", 80 
Overall (All Graduates),2010,04.09 Architectural sciences and technology,2,"$47,900", 130 
Overall (All Graduates),2011,04.09 Architectural sciences and technology,2,"$49,800", 120 
Overall (All Graduates),2012,04.09 Architectural sciences and technology,2,"$48,800", 110 
Overall (All Graduates),2013,04.09 Architectural sciences and technology,2,"$48,700", 130 
Overall (All Graduates),2005,"05.02 Ethnic, cultural minority, gender, and group studies",2,n/a, n/a 
Overall (All Graduates),2006,"05.02 Ethnic, cultural minority, gender, and group studies",2,"$53,200", 20 
