Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2012,15.13 Drafting/design engineering technologies/technicians,1,"$55,300", 110 
Overall (All Graduates),2013,15.13 Drafting/design engineering technologies/technicians,1,"$56,000", 140 
Overall (All Graduates),2014,15.13 Drafting/design engineering technologies/technicians,1,"$50,300", 120 
Overall (All Graduates),2005,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2006,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2007,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2008,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2009,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2010,15.15 Engineering-related fields,1,n/a,n/a
Overall (All Graduates),2011,15.15 Engineering-related fields,1,"$63,600", 20 
Overall (All Graduates),2012,15.15 Engineering-related fields,1,"$73,300", 30 
Overall (All Graduates),2013,15.15 Engineering-related fields,1,"$77,600", 40 
Overall (All Graduates),2014,15.15 Engineering-related fields,1,"$76,800", 30 
Overall (All Graduates),2005,"15.99 Engineering technologies and engineering-related fields, other",1,"$63,600", 50 
Overall (All Graduates),2006,"15.99 Engineering technologies and engineering-related fields, other",1,"$60,900", 80 
Overall (All Graduates),2007,"15.99 Engineering technologies and engineering-related fields, other",1,"$54,900", 70 
Overall (All Graduates),2008,"15.99 Engineering technologies and engineering-related fields, other",1,"$56,700", 70 
Overall (All Graduates),2009,"15.99 Engineering technologies and engineering-related fields, other",1,"$54,800", 50 
Overall (All Graduates),2010,"15.99 Engineering technologies and engineering-related fields, other",1,"$68,000", 30 
Overall (All Graduates),2011,"15.99 Engineering technologies and engineering-related fields, other",1,"$62,600", 70 
Overall (All Graduates),2012,"15.99 Engineering technologies and engineering-related fields, other",1,"$65,000", 80 
Overall (All Graduates),2013,"15.99 Engineering technologies and engineering-related fields, other",1,"$52,800", 60 
Overall (All Graduates),2014,"15.99 Engineering technologies and engineering-related fields, other",1,"$47,100", 70 
Overall (All Graduates),2005,"16.01 Linguistic, comparative and related language studies and services",1,"$30,200", 30 
Overall (All Graduates),2006,"16.01 Linguistic, comparative and related language studies and services",1,"$24,000", 40 
Overall (All Graduates),2007,"16.01 Linguistic, comparative and related language studies and services",1,"$36,400", 40 
Overall (All Graduates),2008,"16.01 Linguistic, comparative and related language studies and services",1,"$44,800", 30 
Overall (All Graduates),2009,"16.01 Linguistic, comparative and related language studies and services",1,"$26,000", 20 
Overall (All Graduates),2010,"16.01 Linguistic, comparative and related language studies and services",1,"$31,100", 40 
Overall (All Graduates),2011,"16.01 Linguistic, comparative and related language studies and services",1,"$27,800", 40 
Overall (All Graduates),2012,"16.01 Linguistic, comparative and related language studies and services",1,"$28,800", 40 
Overall (All Graduates),2013,"16.01 Linguistic, comparative and related language studies and services",1,"$35,400", 30 
Overall (All Graduates),2014,"16.01 Linguistic, comparative and related language studies and services",1,"$44,600", 40 
Overall (All Graduates),2005,"19.05 Foods, nutrition and related services",1,"$31,600", 20 
Overall (All Graduates),2006,"19.05 Foods, nutrition and related services",1,"$42,800", 30 
Overall (All Graduates),2007,"19.05 Foods, nutrition and related services",1,"$42,800", 40 
Overall (All Graduates),2008,"19.05 Foods, nutrition and related services",1,"$41,400", 30 
Overall (All Graduates),2009,"19.05 Foods, nutrition and related services",1,"$30,000", 40 
Overall (All Graduates),2010,"19.05 Foods, nutrition and related services",1,"$41,800", 20 
Overall (All Graduates),2011,"19.05 Foods, nutrition and related services",1,"$31,700", 30 
Overall (All Graduates),2012,"19.05 Foods, nutrition and related services",1,"$34,800", 40 
Overall (All Graduates),2013,"19.05 Foods, nutrition and related services",1,"$38,500", 30 
Overall (All Graduates),2014,"19.05 Foods, nutrition and related services",1,"$39,700", 30 
Overall (All Graduates),2005,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2006,19.06 Housing and human environments,1,"$34,800", 20 
Overall (All Graduates),2007,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2008,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2009,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2010,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2011,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2012,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2013,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2014,19.06 Housing and human environments,1,n/a,n/a
Overall (All Graduates),2005,"19.07 Human development, family studies and related services",1,"$27,300", 220 
Overall (All Graduates),2006,"19.07 Human development, family studies and related services",1,"$33,100", 220 
Overall (All Graduates),2007,"19.07 Human development, family studies and related services",1,"$38,400", 210 
Overall (All Graduates),2008,"19.07 Human development, family studies and related services",1,"$36,200", 220 
Overall (All Graduates),2009,"19.07 Human development, family studies and related services",1,"$25,700", 290 
Overall (All Graduates),2010,"19.07 Human development, family studies and related services",1,"$33,700", 270 
Overall (All Graduates),2011,"19.07 Human development, family studies and related services",1,"$32,500", 380 
Overall (All Graduates),2012,"19.07 Human development, family studies and related services",1,"$33,100", 320 
Overall (All Graduates),2013,"19.07 Human development, family studies and related services",1,"$30,500", 290 
Overall (All Graduates),2014,"19.07 Human development, family studies and related services",1,"$33,200", 350 
Overall (All Graduates),2005,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2006,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2007,19.09 Apparel and textiles,1,"$38,600", 20 
Overall (All Graduates),2008,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2009,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2010,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2011,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2012,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2013,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2014,19.09 Apparel and textiles,1,n/a,n/a
Overall (All Graduates),2005,"22.01 Law (LLB, JD, BCL)",1,"$54,900", 170 
Overall (All Graduates),2006,"22.01 Law (LLB, JD, BCL)",1,"$55,000", 190 
Overall (All Graduates),2007,"22.01 Law (LLB, JD, BCL)",1,"$59,400", 180 
Overall (All Graduates),2008,"22.01 Law (LLB, JD, BCL)",1,"$59,500", 200 
Overall (All Graduates),2009,"22.01 Law (LLB, JD, BCL)",1,"$60,100", 200 
Overall (All Graduates),2010,"22.01 Law (LLB, JD, BCL)",1,"$60,000", 200 
Overall (All Graduates),2011,"22.01 Law (LLB, JD, BCL)",1,"$60,000", 200 
Overall (All Graduates),2012,"22.01 Law (LLB, JD, BCL)",1,"$61,200", 210 
Overall (All Graduates),2013,"22.01 Law (LLB, JD, BCL)",1,"$62,300", 210 
Overall (All Graduates),2014,"22.01 Law (LLB, JD, BCL)",1,"$59,300", 210 
Overall (All Graduates),2005,22.03 Legal support services,1,"$37,500", 130 
Overall (All Graduates),2006,22.03 Legal support services,1,"$38,800", 130 
Overall (All Graduates),2007,22.03 Legal support services,1,"$40,000", 150 
Overall (All Graduates),2008,22.03 Legal support services,1,"$41,400", 130 
Overall (All Graduates),2009,22.03 Legal support services,1,"$40,000", 110 
Overall (All Graduates),2010,22.03 Legal support services,1,"$41,000", 130 
Overall (All Graduates),2011,22.03 Legal support services,1,"$39,400", 150 
Overall (All Graduates),2012,22.03 Legal support services,1,"$39,400", 130 
Overall (All Graduates),2013,22.03 Legal support services,1,"$40,700", 170 
Overall (All Graduates),2014,22.03 Legal support services,1,"$39,800", 150 
Overall (All Graduates),2005,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2006,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2007,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2008,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2009,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2010,"22.99 Legal professions and studies, other",1,"$45,000", 20 
Overall (All Graduates),2011,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2012,"22.99 Legal professions and studies, other",1,n/a,n/a
Overall (All Graduates),2013,"22.99 Legal professions and studies, other",1,"$28,500", 20 
Overall (All Graduates),2014,"22.99 Legal professions and studies, other",1,"$37,700", 30 
Overall (All Graduates),2005,"23.01 English language and literature, general",1,"$28,200", 140 
Overall (All Graduates),2006,"23.01 English language and literature, general",1,"$31,800", 150 
Overall (All Graduates),2007,"23.01 English language and literature, general",1,"$32,100", 170 
Overall (All Graduates),2008,"23.01 English language and literature, general",1,"$31,400", 150 
Overall (All Graduates),2009,"23.01 English language and literature, general",1,"$30,400", 150 
Overall (All Graduates),2010,"23.01 English language and literature, general",1,"$33,200", 160 
Overall (All Graduates),2011,"23.01 English language and literature, general",1,"$38,200", 160 
Overall (All Graduates),2012,"23.01 English language and literature, general",1,"$30,800", 180 
Overall (All Graduates),2013,"23.01 English language and literature, general",1,"$32,100", 180 
Overall (All Graduates),2014,"23.01 English language and literature, general",1,"$28,600", 170 
Overall (All Graduates),2005,23.13 English rhetoric and composition/writing studies,1,n/a,n/a
Overall (All Graduates),2006,23.13 English rhetoric and composition/writing studies,1,"$44,300", 20 
Overall (All Graduates),2007,23.13 English rhetoric and composition/writing studies,1,"$43,800", 30 
Overall (All Graduates),2008,23.13 English rhetoric and composition/writing studies,1,"$48,200", 40 
Overall (All Graduates),2009,23.13 English rhetoric and composition/writing studies,1,"$39,400", 40 
Overall (All Graduates),2010,23.13 English rhetoric and composition/writing studies,1,"$33,100", 40 
Overall (All Graduates),2011,23.13 English rhetoric and composition/writing studies,1,"$44,100", 40 
Overall (All Graduates),2012,23.13 English rhetoric and composition/writing studies,1,"$41,700", 30 
Overall (All Graduates),2013,23.13 English rhetoric and composition/writing studies,1,"$46,800", 30 
Overall (All Graduates),2014,23.13 English rhetoric and composition/writing studies,1,"$40,000", 40 
Overall (All Graduates),2005,"24.01 Liberal arts and sciences, general studies and humanities",1,"$32,100", 250 
Overall (All Graduates),2006,"24.01 Liberal arts and sciences, general studies and humanities",1,"$35,000", 350 
Overall (All Graduates),2007,"24.01 Liberal arts and sciences, general studies and humanities",1,"$39,200", 230 
Overall (All Graduates),2008,"24.01 Liberal arts and sciences, general studies and humanities",1,"$41,200", 210 
Overall (All Graduates),2009,"24.01 Liberal arts and sciences, general studies and humanities",1,"$37,900", 240 
Overall (All Graduates),2010,"24.01 Liberal arts and sciences, general studies and humanities",1,"$37,800", 200 
Overall (All Graduates),2011,"24.01 Liberal arts and sciences, general studies and humanities",1,"$40,200", 200 
Overall (All Graduates),2012,"24.01 Liberal arts and sciences, general studies and humanities",1,"$43,600", 150 
Overall (All Graduates),2013,"24.01 Liberal arts and sciences, general studies and humanities",1,"$40,600", 140 
Overall (All Graduates),2014,"24.01 Liberal arts and sciences, general studies and humanities",1,"$36,300", 140 
Overall (All Graduates),2005,25.01 Library science and administration,1,"$47,600", 20 
Overall (All Graduates),2006,25.01 Library science and administration,1,n/a,n/a
Overall (All Graduates),2007,25.01 Library science and administration,1,"$56,000", 20 
Overall (All Graduates),2008,25.01 Library science and administration,1,"$53,000", 40 
Overall (All Graduates),2009,25.01 Library science and administration,1,"$58,600", 30 
Overall (All Graduates),2010,25.01 Library science and administration,1,"$52,100", 30 
Overall (All Graduates),2011,25.01 Library science and administration,1,"$53,600", 30 
